searge,name,side,desc
MainMenuScreen.field_194400_H,field_194400_H,0,
MainMenuScreen.field_209101_K,field_209101_K,0,
MainMenuScreen.field_213098_a,field_213098_a,0,
MainMenuScreen.field_213099_c,field_213099_c,0,
MainMenuScreen.field_213100_d,field_213100_d,0,
MainMenuScreen.field_213101_e,field_213101_e,0,
MainMenuScreen.field_213102_y,field_213102_y,0,
MainMenuScreen.field_213103_z,field_213103_z,0,
MainMenuScreen.field_73973_d,field_73973_d,0,
MainMenuScreen.field_73975_c,field_73975_c,0,
MainMenuScreen.field_92019_w,field_92019_w,0,
MainMenuScreen.field_92020_v,field_92020_v,0,
MainMenuScreen.field_92021_u,field_92021_u,0,
MainMenuScreen.field_92022_t,field_92022_t,0,
MainMenuScreen.field_92023_s,field_92023_s,0,
MainMenuScreen.field_92024_r,field_92024_r,0,
MainMenuScreen.field_92025_p,field_92025_p,0,
MainMenuScreen.field_96138_a,field_96138_a,0,
MainThread.field_72647_g,field_72647_g,2,
MainThread.field_72648_l,field_72648_l,2,
MainThread.field_72649_j,field_72649_j,2,
MainThread.field_72650_k,field_72650_k,2,
MainThread.field_72652_i,field_72652_i,2,
MainWindow.field_198114_a,field_198114_a,0,
MainWindow.field_198115_b,field_198115_b,0,
MainWindow.field_198116_c,field_198116_c,0,
MainWindow.field_198118_e,field_198118_e,0,
MainWindow.field_198119_f,field_198119_f,0,
MainWindow.field_198120_g,field_198120_g,0,
MainWindow.field_198121_h,field_198121_h,0,
MainWindow.field_198122_i,field_198122_i,0,
MainWindow.field_198123_j,field_198123_j,0,
MainWindow.field_198124_k,field_198124_k,0,
MainWindow.field_198125_l,field_198125_l,0,
MainWindow.field_198126_m,field_198126_m,0,
MainWindow.field_198127_n,field_198127_n,0,
MainWindow.field_198128_o,field_198128_o,0,
MainWindow.field_198129_p,field_198129_p,0,
MainWindow.field_198130_q,field_198130_q,0,
MainWindow.field_198131_r,field_198131_r,0,
MainWindow.field_198132_s,field_198132_s,0,
MainWindow.field_198133_t,field_198133_t,0,
MainWindow.field_198134_u,field_198134_u,0,
MainWindow.field_198135_v,field_198135_v,0,
MainWindow.field_198136_w,field_198136_w,0,
MainWindow.field_198138_y,field_198138_y,0,
MainWindow.field_198139_z,field_198139_z,0,
MainWindow.field_216530_A,field_216530_A,0,
MainWindow.field_216531_d,field_216531_d,0,
MainWindow.field_216532_z,field_216532_z,0,
MapBanner.field_204306_a,field_204306_a,2,
MapBanner.field_204307_b,field_204307_b,2,
MapBanner.field_204308_c,field_204308_c,2,
MapData.field_186210_e,field_186210_e,2,
MapData.field_191096_f,field_191096_f,2,
MapData.field_204270_k,field_204270_k,2,
MapData.field_212442_l,field_212442_l,2,
MapData.field_215161_h,field_215161_h,2,
MapData.field_76196_g,field_76196_g,2,
MapData.field_76197_d,field_76197_d,2,
MapData.field_76198_e,field_76198_e,2,
MapData.field_76199_b,field_76199_b,2,
MapData.field_76200_c,field_76200_c,2,
MapData.field_76201_a,field_76201_a,2,
MapData.field_76202_j,field_76202_j,2,
MapData.field_76203_h,field_76203_h,2,
MapData$MapInfo.field_176103_f,field_176103_f,2,
MapData$MapInfo.field_176104_g,field_176104_g,2,
MapData$MapInfo.field_176105_d,field_176105_d,2,
MapData$MapInfo.field_176106_e,field_176106_e,2,
MapData$MapInfo.field_176108_h,field_176108_h,2,
MapData$MapInfo.field_176109_i,field_176109_i,2,
MapData$MapInfo.field_76211_a,field_76211_a,2,
MapData$MapInfo.field_82569_d,field_82569_d,2,
MapDecoration.field_176114_d,field_176114_d,2,
MapDecoration.field_176115_b,field_176115_b,2,
MapDecoration.field_176116_c,field_176116_c,2,
MapDecoration.field_191181_a,field_191181_a,2,
MapDecoration.field_204310_e,field_204310_e,2,
MapDecoration$Type.field_191175_k,field_191175_k,2,
MapDecoration$Type.field_191176_l,field_191176_l,2,
MapDecoration$Type.field_191177_m,field_191177_m,2,
MapFrame.field_212771_a,field_212771_a,2,
MapFrame.field_212772_b,field_212772_b,2,
MapFrame.field_212773_c,field_212773_c,2,
MapIdTracker.field_215163_a,field_215163_a,2,
MapItemRenderer.field_148251_b,field_148251_b,0,
MapItemRenderer.field_148252_c,field_148252_c,0,
MapItemRenderer.field_148253_a,field_148253_a,0,
MapItemRenderer$Instance.field_148240_d,field_148240_d,0,
MapItemRenderer$Instance.field_148242_b,field_148242_b,0,
MapItemRenderer$Instance.field_148243_c,field_148243_c,0,
MatchTool.field_216014_a,field_216014_a,2,
Material$Builder.field_200512_a,field_200512_a,2,
Material$Builder.field_200513_b,field_200513_b,2,
Material$Builder.field_200514_c,field_200514_c,2,
Material$Builder.field_200515_d,field_200515_d,2,
Material$Builder.field_200516_e,field_200516_e,2,
Material$Builder.field_200517_f,field_200517_f,2,
Material$Builder.field_200518_g,field_200518_g,2,
Material$Builder.field_200519_h,field_200519_h,2,
Material$Builder.field_200520_i,field_200520_i,2,
MaterialColor.field_151645_D,field_151645_D,2,
MaterialColor.field_151646_E,field_151646_E,2,
MaterialColor.field_151647_F,field_151647_F,2,
MaterialColor.field_151648_G,field_151648_G,2,
MaterialColor.field_151649_A,field_151649_A,2,
MaterialColor.field_151650_B,field_151650_B,2,
MaterialColor.field_151651_C,field_151651_C,2,
MaterialColor.field_151652_H,field_151652_H,2,
MaterialColor.field_151653_I,field_151653_I,2,
MaterialColor.field_151654_J,field_151654_J,2,
MaterialColor.field_151655_K,field_151655_K,2,
MaterialColor.field_151656_f,field_151656_f,2,
MaterialColor.field_151657_g,field_151657_g,2,
MaterialColor.field_151658_d,field_151658_d,2,
MaterialColor.field_151659_e,field_151659_e,2,
MaterialColor.field_151660_b,field_151660_b,2,
MaterialColor.field_151661_c,field_151661_c,2,
MaterialColor.field_151662_n,field_151662_n,2,
MaterialColor.field_151663_o,field_151663_o,2,
MaterialColor.field_151664_l,field_151664_l,2,
MaterialColor.field_151665_m,field_151665_m,2,
MaterialColor.field_151666_j,field_151666_j,2,
MaterialColor.field_151667_k,field_151667_k,2,
MaterialColor.field_151668_h,field_151668_h,2,
MaterialColor.field_151669_i,field_151669_i,2,
MaterialColor.field_151670_w,field_151670_w,2,
MaterialColor.field_151671_v,field_151671_v,2,
MaterialColor.field_151672_u,field_151672_u,2,
MaterialColor.field_151673_t,field_151673_t,2,
MaterialColor.field_151674_s,field_151674_s,2,
MaterialColor.field_151675_r,field_151675_r,2,
MaterialColor.field_151676_q,field_151676_q,2,
MaterialColor.field_151677_p,field_151677_p,2,
MaterialColor.field_151678_z,field_151678_z,2,
MaterialColor.field_151679_y,field_151679_y,2,
MaterialColor.field_193559_aa,field_193559_aa,2,
MaterialColor.field_193560_ab,field_193560_ab,2,
MaterialColor.field_193561_M,field_193561_M,2,
MaterialColor.field_193562_N,field_193562_N,2,
MaterialColor.field_193563_O,field_193563_O,2,
MaterialColor.field_193564_P,field_193564_P,2,
MaterialColor.field_193565_Q,field_193565_Q,2,
MaterialColor.field_193566_R,field_193566_R,2,
MaterialColor.field_193567_S,field_193567_S,2,
MaterialColor.field_193568_T,field_193568_T,2,
MaterialColor.field_193570_V,field_193570_V,2,
MaterialColor.field_193571_W,field_193571_W,2,
MaterialColor.field_193572_X,field_193572_X,2,
MaterialColor.field_193573_Y,field_193573_Y,2,
MaterialColor.field_193574_Z,field_193574_Z,2,
MaterialColor.field_197655_T,field_197655_T,2,
MaterialColor.field_197656_x,field_197656_x,2,
MaterialColor.field_76281_a,field_76281_a,2,
MaterialColor.field_76290_q,field_76290_q,2,
MaterialColor.field_76291_p,field_76291_p,2,
Material.field_151566_D,field_151566_D,2,
Material.field_151567_E,field_151567_E,2,
Material.field_151568_F,field_151568_F,2,
Material.field_151569_G,field_151569_G,2,
Material.field_151570_A,field_151570_A,2,
Material.field_151571_B,field_151571_B,2,
Material.field_151572_C,field_151572_C,2,
Material.field_151573_f,field_151573_f,2,
Material.field_151574_g,field_151574_g,2,
Material.field_151575_d,field_151575_d,2,
Material.field_151576_e,field_151576_e,2,
Material.field_151577_b,field_151577_b,2,
Material.field_151578_c,field_151578_c,2,
Material.field_151579_a,field_151579_a,2,
Material.field_151580_n,field_151580_n,2,
Material.field_151581_o,field_151581_o,2,
Material.field_151582_l,field_151582_l,2,
Material.field_151583_m,field_151583_m,2,
Material.field_151584_j,field_151584_j,2,
Material.field_151585_k,field_151585_k,2,
Material.field_151586_h,field_151586_h,2,
Material.field_151587_i,field_151587_i,2,
Material.field_151588_w,field_151588_w,2,
Material.field_151589_v,field_151589_v,2,
Material.field_151590_u,field_151590_u,2,
Material.field_151591_t,field_151591_t,2,
Material.field_151592_s,field_151592_s,2,
Material.field_151593_r,field_151593_r,2,
Material.field_151594_q,field_151594_q,2,
Material.field_151595_p,field_151595_p,2,
Material.field_151596_z,field_151596_z,2,
Material.field_151597_y,field_151597_y,2,
Material.field_151598_x,field_151598_x,2,
Material.field_175972_I,field_175972_I,2,
Material.field_189963_J,field_189963_J,2,
Material.field_200521_M,field_200521_M,2,
Material.field_200523_P,field_200523_P,2,
Material.field_200524_Q,field_200524_Q,2,
Material.field_200525_S,field_200525_S,2,
Material.field_203243_f,field_203243_f,2,
Material.field_203244_i,field_203244_i,2,
Material.field_204868_h,field_204868_h,2,
Material.field_215711_w,field_215711_w,2,
Material.field_215712_y,field_215712_y,2,
Material.field_215713_z,field_215713_z,2,
Material.field_76233_E,field_76233_E,2,
Material.field_76234_F,field_76234_F,2,
Material.field_76235_G,field_76235_G,2,
Material.field_76239_H,field_76239_H,2,
Material.field_76241_J,field_76241_J,2,
Material.field_76242_K,field_76242_K,2,
MathHelper.field_151242_b,field_151242_b,2,
MathHelper.field_180189_a,field_180189_a,2,
MathHelper.field_181163_d,field_181163_d,2,
MathHelper.field_181164_e,field_181164_e,2,
MathHelper.field_181165_f,field_181165_f,2,
MathHelper.field_188211_c,field_188211_c,2,
MathHelper.field_76144_a,field_76144_a,2,
Matrix4f.field_195888_a,field_195888_a,0,
MegaPineTree.field_150542_e,field_150542_e,2,
MegaPineTree.field_181633_e,field_181633_e,2,
MegaPineTree.field_181634_f,field_181634_f,2,
MegaPineTree.field_181635_g,field_181635_g,2,
MeleeAttackGoal.field_151495_j,field_151495_j,2,
MeleeAttackGoal.field_151496_k,field_151496_k,2,
MeleeAttackGoal.field_151497_i,field_151497_i,2,
MeleeAttackGoal.field_188493_g,field_188493_g,2,
MeleeAttackGoal.field_220720_k,field_220720_k,2,
MeleeAttackGoal.field_75437_f,field_75437_f,2,
MeleeAttackGoal.field_75438_g,field_75438_g,2,
MeleeAttackGoal.field_75439_d,field_75439_d,2,
MeleeAttackGoal.field_75440_e,field_75440_e,2,
MeleeAttackGoal.field_75441_b,field_75441_b,2,
MeleeAttackGoal.field_75445_i,field_75445_i,2,
MemoryModuleType.field_220940_a,field_220940_a,2,
MemoryModuleType.field_220941_b,field_220941_b,2,
MemoryModuleType.field_220942_c,field_220942_c,2,
MemoryModuleType.field_220943_d,field_220943_d,2,
MemoryModuleType.field_220944_e,field_220944_e,2,
MemoryModuleType.field_220945_f,field_220945_f,2,
MemoryModuleType.field_220946_g,field_220946_g,2,
MemoryModuleType.field_220947_h,field_220947_h,2,
MemoryModuleType.field_220948_i,field_220948_i,2,
MemoryModuleType.field_220949_j,field_220949_j,2,
MemoryModuleType.field_220950_k,field_220950_k,2,
MemoryModuleType.field_220951_l,field_220951_l,2,
MemoryModuleType.field_220952_m,field_220952_m,2,
MemoryModuleType.field_220953_n,field_220953_n,2,
MemoryModuleType.field_220954_o,field_220954_o,2,
MemoryModuleType.field_220955_p,field_220955_p,2,
MemoryModuleType.field_220956_q,field_220956_q,2,
MemoryModuleType.field_220957_r,field_220957_r,2,
MemoryModuleType.field_220958_s,field_220958_s,2,
MemoryModuleType.field_220959_t,field_220959_t,2,
MemoryModuleType.field_220960_u,field_220960_u,2,
MemoryModuleType.field_220961_v,field_220961_v,2,
MemoryModuleType.field_220962_w,field_220962_w,2,
MemoryModuleType.field_220963_x,field_220963_x,2,
MerchantContainer.field_217054_e,field_217054_e,0,
MerchantContainer.field_217055_f,field_217055_f,0,
MerchantContainer.field_75176_f,field_75176_f,2,
MerchantContainer.field_75178_e,field_75178_e,2,
MerchantInventory.field_214026_c,field_214026_c,2,
MerchantInventory.field_214027_e,field_214027_e,2,
MerchantInventory.field_70473_e,field_70473_e,2,
MerchantInventory.field_70474_b,field_70474_b,2,
MerchantInventory.field_70476_a,field_70476_a,2,
MerchantOffer.field_222223_a,field_222223_a,2,
MerchantOffer.field_222224_b,field_222224_b,2,
MerchantOffer.field_222225_c,field_222225_c,2,
MerchantOffer.field_222226_d,field_222226_d,2,
MerchantOffer.field_222227_e,field_222227_e,2,
MerchantOffer.field_222228_f,field_222228_f,2,
MerchantOffer.field_222229_g,field_222229_g,2,
MerchantOffer.field_222230_h,field_222230_h,2,
MerchantOffer.field_222231_i,field_222231_i,2,
MerchantOffer.field_222232_j,field_222232_j,2,
MerchantResultSlot.field_75231_g,field_75231_g,2,
MerchantResultSlot.field_75232_b,field_75232_b,2,
MerchantResultSlot.field_75233_a,field_75233_a,2,
MerchantResultSlot.field_75234_h,field_75234_h,2,
MerchantScreen.field_147038_v,field_147038_v,0,
MerchantScreen.field_147041_z,field_147041_z,0,
MerchantScreen.field_214138_m,field_214138_m,0,
MerchantScreen.field_214139_n,field_214139_n,0,
MerchantScreen.field_214140_o,field_214140_o,0,
MerchantScreen$TradeButton.field_212938_a,field_212938_a,0,
MessageArgument.field_201313_a,field_201313_a,2,
MessageArgument$Message.field_197114_a,field_197114_a,2,
MessageArgument$Message.field_197115_b,field_197115_b,2,
MessageArgument$Part.field_197119_a,field_197119_a,2,
MessageArgument$Part.field_197120_b,field_197120_b,2,
MessageArgument$Part.field_197121_c,field_197121_c,2,
MinecartCommandBlockEntity.field_145823_b,field_145823_b,2,
MinecartCommandBlockEntity.field_145824_a,field_145824_a,2,
MinecartCommandBlockEntity.field_184273_a,field_184273_a,2,
MinecartCommandBlockEntity.field_184274_b,field_184274_b,2,
MinecartEntityTypes.field_188222_a,field_188222_a,2,
MinecartItem$1.field_96465_b,field_96465_b,2,
MinecartItem.field_77841_a,field_77841_a,2,
MinecartItem.field_96602_b,field_96602_b,2,
MinecartModel.field_78154_a,field_78154_a,0,
MinecartRenderer.field_110804_g,field_110804_g,0,
MinecartRenderer.field_77013_a,field_77013_a,0,
MinecartTickableSound.field_147669_l,field_147669_l,0,
MinecartTickableSound.field_147670_k,field_147670_k,0,
Minecraft.field_110446_Y,field_110446_Y,0,
Minecraft.field_110447_Z,field_110447_Z,0,
Minecraft.field_110448_aq,field_110448_aq,0,
Minecraft.field_110451_am,field_110451_am,0,
Minecraft.field_110453_aa,field_110453_aa,0,
Minecraft.field_130070_K,field_130070_K,0,
Minecraft.field_135017_as,field_135017_as,0,
Minecraft.field_142025_a,field_142025_a,0,
Minecraft.field_147123_G,field_147123_G,0,
Minecraft.field_147124_at,field_147124_at,0,
Minecraft.field_147125_j,field_147125_j,0,
Minecraft.field_147126_aw,field_147126_aw,0,
Minecraft.field_147127_av,field_147127_av,0,
Minecraft.field_147128_au,field_147128_au,0,
Minecraft.field_147129_ai,field_147129_ai,0,
Minecraft.field_152350_aA,field_152350_aA,0,
Minecraft.field_152352_aC,field_152352_aC,0,
Minecraft.field_152355_az,field_152355_az,0,
Minecraft.field_175612_E,field_175612_E,0,
Minecraft.field_175616_W,field_175616_W,0,
Minecraft.field_175617_aL,field_175617_aL,0,
Minecraft.field_175618_aM,field_175618_aM,0,
Minecraft.field_175620_Y,field_175620_Y,0,
Minecraft.field_175621_X,field_175621_X,0,
Minecraft.field_175622_Z,field_175622_Z,0,
Minecraft.field_181038_N,field_181038_N,0,
Minecraft.field_181541_X,field_181541_X,0,
Minecraft.field_181542_y,field_181542_y,0,
Minecraft.field_181543_z,field_181543_z,0,
Minecraft.field_184127_aH,field_184127_aH,0,
Minecraft.field_184128_aI,field_184128_aI,0,
Minecraft.field_184130_ao,field_184130_ao,0,
Minecraft.field_184131_U,field_184131_U,0,
Minecraft.field_184132_p,field_184132_p,0,
Minecraft.field_191950_u,field_191950_u,0,
Minecraft.field_193034_aS,field_193034_aS,0,
Minecraft.field_193035_aW,field_193035_aW,0,
Minecraft.field_193995_ae,field_193995_ae,0,
Minecraft.field_193996_ah,field_193996_ah,0,
Minecraft.field_195554_ax,field_195554_ax,0,
Minecraft.field_195555_I,field_195555_I,0,
Minecraft.field_195556_O,field_195556_O,0,
Minecraft.field_195557_T,field_195557_T,0,
Minecraft.field_195558_d,field_195558_d,0,
Minecraft.field_195559_v,field_195559_v,0,
Minecraft.field_211120_F,field_211120_F,0,
Minecraft.field_211501_aD,field_211501_aD,0,
Minecraft.field_211502_b,field_211502_b,0,
Minecraft.field_213271_aF,field_213271_aF,0,
Minecraft.field_213272_aL,field_213272_aL,0,
Minecraft.field_213273_aM,field_213273_aM,0,
Minecraft.field_213274_aO,field_213274_aO,0,
Minecraft.field_213275_aU,field_213275_aU,0,
Minecraft.field_213276_aV,field_213276_aV,0,
Minecraft.field_213277_ad,field_213277_ad,0,
Minecraft.field_213278_d,field_213278_d,0,
Minecraft.field_213279_p,field_213279_p,0,
Minecraft.field_71412_D,field_71412_D,0,
Minecraft.field_71417_B,field_71417_B,0,
Minecraft.field_71419_L,field_71419_L,0,
Minecraft.field_71420_M,field_71420_M,0,
Minecraft.field_71422_O,field_71422_O,0,
Minecraft.field_71424_I,field_71424_I,0,
Minecraft.field_71425_J,field_71425_J,0,
Minecraft.field_71426_K,field_71426_K,0,
Minecraft.field_71427_U,field_71427_U,0,
Minecraft.field_71428_T,field_71428_T,0,
Minecraft.field_71429_W,field_71429_W,0,
Minecraft.field_71432_P,field_71432_P,0,
Minecraft.field_71433_S,field_71433_S,0,
Minecraft.field_71434_R,field_71434_R,0,
Minecraft.field_71437_Z,field_71437_Z,0,
Minecraft.field_71438_f,field_71438_f,0,
Minecraft.field_71439_g,field_71439_g,0,
Minecraft.field_71441_e,field_71441_e,0,
Minecraft.field_71442_b,field_71442_b,0,
Minecraft.field_71444_a,field_71444_a,0,
